x,y,MEAN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,TOTAL_RAIN,MAX_TEMPERATURE_FLAG,PROVINCE_CODE,LOCAL_YEAR,MIN_TEMPERATURE,LOCAL_MONTH,ID,MAX_TEMPERATURE,STATION_NAME,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST,LOCAL_DATE,MAX_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_SNOW_FLAG
-79.4,43.666666666666664,,0.2,6158355,,7.9,,,,,ON,2014,7.4,5,6158355.2014.5.7,12.8,TORONTO CITY,,,,10.1,,M,0,,7,M,M,,2014-05-07 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,4.1,,,,,ON,2014,9.8,5,6158355.2014.5.8,18,TORONTO CITY,,,,13.9,,M,0,,8,M,M,,2014-05-08 00:00:00,,,,,M
-79.4,43.666666666666664,,0.3,6158355,,2.3,,,,,ON,2014,10.6,5,6158355.2014.5.9,20.7,TORONTO CITY,,,,15.7,,M,0,,9,M,M,,2014-05-09 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,1.6,,,,,ON,2014,11.5,5,6158355.2014.5.10,21.3,TORONTO CITY,,,,16.4,,M,0,,10,M,M,,2014-05-10 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,2.6,,,,,ON,2014,9.2,5,6158355.2014.5.11,21.5,TORONTO CITY,,,,15.4,,M,0,,11,M,M,,2014-05-11 00:00:00,,,,,M
-79.4,43.666666666666664,,0.4,6158355,,0.7,,,,,ON,2014,13.4,5,6158355.2014.5.12,21.1,TORONTO CITY,,,,17.3,,M,0,,12,M,M,,2014-05-12 00:00:00,,,,,M
-79.4,43.666666666666664,,5.9,6158355,,2.9,,,,,ON,2014,11.2,5,6158355.2014.5.13,18.9,TORONTO CITY,,,,15.1,,M,0,,13,M,M,,2014-05-13 00:00:00,,,,,M
-79.4,43.666666666666664,,14.4,6158355,,0.9,,,,,ON,2014,13.7,5,6158355.2014.5.14,20.4,TORONTO CITY,,,,17.1,,M,0,,14,M,M,,2014-05-14 00:00:00,,,,,M
-79.4,43.666666666666664,,11.1,6158355,,2.3,,,,,ON,2014,10.4,5,6158355.2014.5.15,21,TORONTO CITY,,,,15.7,,M,0,,15,M,M,,2014-05-15 00:00:00,,,,,M
-79.4,43.666666666666664,,3.1,6158355,,8.5,,,,,ON,2014,5.4,5,6158355.2014.5.16,13.5,TORONTO CITY,,,,9.5,,M,0,,16,M,M,,2014-05-16 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,9.9,,,,,ON,2014,4.1,5,6158355.2014.5.17,12,TORONTO CITY,,,,8.1,,M,0,,17,M,M,,2014-05-17 00:00:00,,,,,M
-79.4,43.666666666666664,,0.9,6158355,,7.6,,,,,ON,2014,5.6,5,6158355.2014.5.18,15.1,TORONTO CITY,,,,10.4,,M,0,,18,M,M,,2014-05-18 00:00:00,,,,,M
-79.4,43.666666666666664,,0.4,6158355,,3.2,,,,,ON,2014,8.3,5,6158355.2014.5.19,21.2,TORONTO CITY,,,,14.8,,M,0,,19,M,M,,2014-05-19 00:00:00,,,,,M
-79.4,43.666666666666664,,0.9,6158355,,1.9,,,,,ON,2014,12.7,5,6158355.2014.5.20,19.4,TORONTO CITY,,,,16.1,,M,0,,20,M,M,,2014-05-20 00:00:00,,,,,M
-79.4,43.666666666666664,,0.3,6158355,,2.2,,,,,ON,2014,11.6,5,6158355.2014.5.21,20,TORONTO CITY,,,,15.8,,M,0,,21,M,M,,2014-05-21 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,1.7,,,,,ON,2014,10.9,5,6158355.2014.5.22,21.7,TORONTO CITY,,,,16.3,,M,0,,22,M,M,,2014-05-22 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,3.9,,,,,ON,2014,10.7,5,6158355.2014.5.23,17.5,TORONTO CITY,,,,14.1,,M,0,,23,M,M,,2014-05-23 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0.7,,,,,ON,2014,11.1,5,6158355.2014.5.24,23.5,TORONTO CITY,,,,17.3,,M,0,,24,M,M,,2014-05-24 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,12.1,5,6158355.2014.5.25,25.3,TORONTO CITY,,,,18.7,,M,0.7,,25,M,M,,2014-05-25 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,16.2,5,6158355.2014.5.26,30.1,TORONTO CITY,,,,23.2,,M,5.2,,26,M,M,,2014-05-26 00:00:00,,,,,M
-79.4,43.666666666666664,,4.3,6158355,,0,,,,,ON,2014,18.5,5,6158355.2014.5.27,26,TORONTO CITY,,,,22.3,,M,4.3,,27,M,M,,2014-05-27 00:00:00,,,,,M
-79.4,43.666666666666664,E,0,6158355,,2.6,,,,E,ON,2014,13.9,5,6158355.2014.5.28,16.8,TORONTO CITY,,,,15.4,,M,0,E,28,M,M,,2014-05-28 00:00:00,,E,E,,M
-79.4,43.666666666666664,,,6158355,,2.4,,,,,ON,2014,13.2,5,6158355.2014.5.29,18,TORONTO CITY,M,,,15.6,,M,0,,29,M,M,,2014-05-29 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,12.5,5,6158355.2014.5.30,25.3,TORONTO CITY,,,,18.9,,M,0.9,,30,M,M,,2014-05-30 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,15.3,5,6158355.2014.5.31,22.5,TORONTO CITY,,,,18.9,,M,0.9,,31,M,M,,2014-05-31 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0.3,,,,,ON,2014,12.4,6,6158355.2014.6.1,22.9,TORONTO CITY,,,,17.7,,M,0,,1,M,M,,2014-06-01 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,15,6,6158355.2014.6.2,26.9,TORONTO CITY,,,,21,,M,3,,2,M,M,,2014-06-02 00:00:00,,,,,M
-79.4,43.666666666666664,,5.4,6158355,,0,,,,,ON,2014,14.9,6,6158355.2014.6.3,27.4,TORONTO CITY,,,,21.2,,M,3.2,,3,M,M,,2014-06-03 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,13.1,6,6158355.2014.6.4,23.2,TORONTO CITY,,,,18.2,,M,0.2,,4,M,M,,2014-06-04 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,2.7,,,,,ON,2014,12.1,6,6158355.2014.6.5,18.5,TORONTO CITY,,,,15.3,,M,0,,5,M,M,,2014-06-05 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,12,6,6158355.2014.6.6,23.9,TORONTO CITY,,,,18,,M,0,,6,M,M,,2014-06-06 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,13.4,6,6158355.2014.6.7,25.1,TORONTO CITY,,,,19.3,,M,1.3,,7,M,M,,2014-06-07 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,15.9,6,6158355.2014.6.8,20.5,TORONTO CITY,,,,18.2,,M,0.2,,8,M,M,,2014-06-08 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,15.7,6,6158355.2014.6.9,26,TORONTO CITY,,,,20.9,,M,2.9,,9,M,M,,2014-06-09 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,16.8,6,6158355.2014.6.10,23.7,TORONTO CITY,,,,20.3,,M,2.3,,10,M,M,,2014-06-10 00:00:00,,,,,M
-79.4,43.666666666666664,,17.5,6158355,,0,,,,,ON,2014,15.8,6,6158355.2014.6.11,22.9,TORONTO CITY,,,,19.4,,M,1.4,,11,M,M,,2014-06-11 00:00:00,,,,,M
-79.4,43.666666666666664,,0.9,6158355,,0,,,,,ON,2014,16.9,6,6158355.2014.6.12,25.4,TORONTO CITY,,,,21.2,,M,3.2,,12,M,M,,2014-06-12 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,12.7,6,6158355.2014.6.13,24.8,TORONTO CITY,,,,18.8,,M,0.8,,13,M,M,,2014-06-13 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,2.1,,,,,ON,2014,11.6,6,6158355.2014.6.14,20.2,TORONTO CITY,,,,15.9,,M,0,,14,M,M,,2014-06-14 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,1.5,,,,,ON,2014,12.4,6,6158355.2014.6.15,20.5,TORONTO CITY,,,,16.5,,M,0,,15,M,M,,2014-06-15 00:00:00,,,,,M
-79.4,43.666666666666664,,0.5,6158355,,0,,,,,ON,2014,14.1,6,6158355.2014.6.16,23.3,TORONTO CITY,,,,18.7,,M,0.7,,16,M,M,,2014-06-16 00:00:00,,,,,M
-79.4,43.666666666666664,,22.7,6158355,,0,,,,,ON,2014,16.2,6,6158355.2014.6.17,27.4,TORONTO CITY,,,,21.8,,M,3.8,,17,M,M,,2014-06-17 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,18.6,6,6158355.2014.6.18,23.9,TORONTO CITY,,,,21.3,,M,3.3,,18,M,M,,2014-06-18 00:00:00,,,,,M
-79.4,43.666666666666664,,0.7,6158355,,0,,,,,ON,2014,16.8,6,6158355.2014.6.19,23.8,TORONTO CITY,,,,20.3,,M,2.3,,19,M,M,,2014-06-19 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,15.5,6,6158355.2014.6.20,21.6,TORONTO CITY,,,,18.6,,M,0.6,,20,M,M,,2014-06-20 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,16.5,6,6158355.2014.6.21,23.2,TORONTO CITY,,,,19.9,,M,1.9,,21,M,M,,2014-06-21 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,14.6,6,6158355.2014.6.22,25.8,TORONTO CITY,,,,20.2,,M,2.2,,22,M,M,,2014-06-22 00:00:00,,,,,M
-79.4,43.666666666666664,,2.8,6158355,,0,,,,,ON,2014,17,6,6158355.2014.6.23,24.1,TORONTO CITY,,,,20.6,,M,2.6,,23,M,M,,2014-06-23 00:00:00,,,,,M
-79.4,43.666666666666664,,2.6,6158355,,0,,,,,ON,2014,18.4,6,6158355.2014.6.24,27.9,TORONTO CITY,,,,23.2,,M,5.2,,24,M,M,,2014-06-24 00:00:00,,,,,M
-79.4,43.666666666666664,,34.1,6158355,,0,,,,,ON,2014,19.3,6,6158355.2014.6.25,23.7,TORONTO CITY,,,,21.5,,M,3.5,,25,M,M,,2014-06-25 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,18.8,6,6158355.2014.6.26,27,TORONTO CITY,,,,22.9,,M,4.9,,26,M,M,,2014-06-26 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,17.6,6,6158355.2014.6.27,27.1,TORONTO CITY,,,,22.4,,M,4.4,,27,M,M,,2014-06-27 00:00:00,,,,,M
-79.4,43.666666666666664,,0.5,6158355,,0,,,,,ON,2014,20.4,6,6158355.2014.6.28,28.8,TORONTO CITY,,,,24.6,,M,6.6,,28,M,M,,2014-06-28 00:00:00,,,,,M
-79.4,43.666666666666664,,6.3,6158355,,0,,,,,ON,2014,20.9,6,6158355.2014.6.29,29.8,TORONTO CITY,,,,25.4,,M,7.4,,29,M,M,,2014-06-29 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,21.4,6,6158355.2014.6.30,29.5,TORONTO CITY,,,,25.5,,M,7.5,,30,M,M,,2014-06-30 00:00:00,,,,,M
-79.4,43.666666666666664,,1.5,6158355,,0,,,,,ON,2014,22.6,7,6158355.2014.7.1,30.3,TORONTO CITY,,,,26.5,,M,8.5,,1,M,M,,2014-07-01 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,19.5,7,6158355.2014.7.2,29.2,TORONTO CITY,,,,24.4,,M,6.4,,2,M,M,,2014-07-02 00:00:00,,,,,M
-79.4,43.666666666666664,,0.3,6158355,,0,,,,,ON,2014,13.8,7,6158355.2014.7.3,23.5,TORONTO CITY,,,,18.7,,M,0.7,,3,M,M,,2014-07-03 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,12.9,7,6158355.2014.7.4,24.3,TORONTO CITY,,,,18.6,,M,0.6,,4,M,M,,2014-07-04 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,15.5,7,6158355.2014.7.5,26.8,TORONTO CITY,,,,21.2,,M,3.2,,5,M,M,,2014-07-05 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,17.2,7,6158355.2014.7.6,26.9,TORONTO CITY,,,,22.1,,M,4.1,,6,M,M,,2014-07-06 00:00:00,,,,,M
-79.4,43.666666666666664,,10.1,6158355,,0,,,,,ON,2014,18.4,7,6158355.2014.7.7,28.4,TORONTO CITY,,,,23.4,,M,5.4,,7,M,M,,2014-07-07 00:00:00,,,,,M
-79.4,43.666666666666664,,17.7,6158355,,0,,,,,ON,2014,16.6,7,6158355.2014.7.8,23.7,TORONTO CITY,,,,20.2,,M,2.2,,8,M,M,,2014-07-08 00:00:00,,,,,M
-79.4,43.666666666666664,,0.4,6158355,,0,,,,,ON,2014,15.7,7,6158355.2014.7.9,23.3,TORONTO CITY,,,,19.5,,M,1.5,,9,M,M,,2014-07-09 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0.4,,,,,ON,2014,13,7,6158355.2014.7.10,22.1,TORONTO CITY,,,,17.6,,M,0,,10,M,M,,2014-07-10 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,14.6,7,6158355.2014.7.11,24.7,TORONTO CITY,,,,19.7,,M,1.7,,11,M,M,,2014-07-11 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,16.6,7,6158355.2014.7.12,27.8,TORONTO CITY,,,,22.2,,M,4.2,,12,M,M,,2014-07-12 00:00:00,,,,,M
-79.4,43.666666666666664,,5.3,6158355,,0,,,,,ON,2014,20.2,7,6158355.2014.7.13,29.5,TORONTO CITY,,,,24.9,,M,6.9,,13,M,M,,2014-07-13 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,17.3,7,6158355.2014.7.14,22.3,TORONTO CITY,,,,19.8,,M,1.8,,14,M,M,,2014-07-14 00:00:00,,,,,M
-79.4,43.666666666666664,,5.8,6158355,,0,,,,,ON,2014,15.7,7,6158355.2014.7.15,25.3,TORONTO CITY,,,,20.5,,M,2.5,,15,M,M,,2014-07-15 00:00:00,,,,,M
-79.4,43.666666666666664,,2.9,6158355,,0.3,,,,,ON,2014,14.2,7,6158355.2014.7.16,21.1,TORONTO CITY,,,,17.7,,M,0,,16,M,M,,2014-07-16 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0.7,,,,,ON,2014,11.7,7,6158355.2014.7.17,22.9,TORONTO CITY,,,,17.3,,M,0,,17,M,M,,2014-07-17 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,12.7,7,6158355.2014.7.18,24.4,TORONTO CITY,,,,18.6,,M,0.6,,18,M,M,,2014-07-18 00:00:00,,,,,M
-79.4,43.666666666666664,,7.3,6158355,,0,,,,,ON,2014,17.5,7,6158355.2014.7.19,20.9,TORONTO CITY,,,,19.2,,M,1.2,,19,M,M,,2014-07-19 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,17.8,7,6158355.2014.7.20,24.4,TORONTO CITY,,,,21.1,,M,3.1,,20,M,M,,2014-07-20 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,17.2,7,6158355.2014.7.21,27.7,TORONTO CITY,,,,22.5,,M,4.5,,21,M,M,,2014-07-21 00:00:00,,,,,M
-79.4,43.666666666666664,,1.5,6158355,,0,,,,,ON,2014,19.2,7,6158355.2014.7.22,30,TORONTO CITY,,,,24.6,,M,6.6,,22,M,M,,2014-07-22 00:00:00,,,,,M
-79.4,43.666666666666664,,0.2,6158355,,0,,,,,ON,2014,17,7,6158355.2014.7.23,24.6,TORONTO CITY,,,,20.8,,M,2.8,,23,M,M,,2014-07-23 00:00:00,,,,,M
-79.4,43.666666666666664,,,6158355,,0,,,,,ON,2014,15,7,6158355.2014.7.24,22.6,TORONTO CITY,M,,,18.8,,M,0.8,,24,M,M,,2014-07-24 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,13.9,7,6158355.2014.7.25,25,TORONTO CITY,,,,19.5,,M,1.5,,25,M,M,,2014-07-25 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,17.1,7,6158355.2014.7.26,25.8,TORONTO CITY,,,,21.5,,M,3.5,,26,M,M,,2014-07-26 00:00:00,,,,,M
-79.4,43.666666666666664,,7.8,6158355,,0,,,,,ON,2014,18.4,7,6158355.2014.7.27,29.4,TORONTO CITY,,,,23.9,,M,5.9,,27,M,M,,2014-07-27 00:00:00,,,,,M
-79.4,43.666666666666664,,13.2,6158355,,0,,,,,ON,2014,15.4,7,6158355.2014.7.28,21.8,TORONTO CITY,,,,18.6,,M,0.6,,28,M,M,,2014-07-28 00:00:00,,,,,M
-79.4,43.666666666666664,,0.7,6158355,,0.2,,,,,ON,2014,14,7,6158355.2014.7.29,21.6,TORONTO CITY,,,,17.8,,M,0,,29,M,M,,2014-07-29 00:00:00,,,,,M
-79.4,43.666666666666664,,4.7,6158355,,0,,,,,ON,2014,14.8,7,6158355.2014.7.30,23.6,TORONTO CITY,,,,19.2,,M,1.2,,30,M,M,,2014-07-30 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,15.1,7,6158355.2014.7.31,25.1,TORONTO CITY,,,,20.1,,M,2.1,,31,M,M,,2014-07-31 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,17.1,8,6158355.2014.8.1,27.5,TORONTO CITY,,,,22.3,,M,4.3,,1,M,M,,2014-08-01 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,17.4,8,6158355.2014.8.2,25.8,TORONTO CITY,,,,21.6,,M,3.6,,2,M,M,,2014-08-02 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,19.7,8,6158355.2014.8.3,26.8,TORONTO CITY,,,,23.3,,M,5.3,,3,M,M,,2014-08-03 00:00:00,,,,,M
-79.4,43.666666666666664,,2.2,6158355,,0,,,,,ON,2014,18.5,8,6158355.2014.8.4,26.2,TORONTO CITY,,,,22.4,,M,4.4,,4,M,M,,2014-08-04 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,17.5,8,6158355.2014.8.5,24.2,TORONTO CITY,,,,20.9,,M,2.9,,5,M,M,,2014-08-05 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,16.8,8,6158355.2014.8.6,26,TORONTO CITY,,,,21.4,,M,3.4,,6,M,M,,2014-08-06 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,16.7,8,6158355.2014.8.7,25.4,TORONTO CITY,,,,21.1,,M,3.1,,7,M,M,,2014-08-07 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,16.5,8,6158355.2014.8.8,25.5,TORONTO CITY,,,,21,,M,3,,8,M,M,,2014-08-08 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,16.8,8,6158355.2014.8.9,26.1,TORONTO CITY,,,,21.5,,M,3.5,,9,M,M,,2014-08-09 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,17.1,8,6158355.2014.8.10,26.7,TORONTO CITY,,,,21.9,,M,3.9,,10,M,M,,2014-08-10 00:00:00,,,,,M
-79.4,43.666666666666664,M,,6158355,,,,,,M,ON,2014,20,8,6158355.2014.8.11,,TORONTO CITY,M,,,,,M,,M,11,M,M,,2014-08-11 00:00:00,,M,E,,M
-79.4,43.666666666666664,M,,6158355,,,,,,M,ON,2014,,8,6158355.2014.8.13,,TORONTO CITY,M,,,,,M,,M,13,M,M,,2014-08-13 00:00:00,,M,M,,M
-79.4,43.666666666666664,E,,6158355,,2,,,,,ON,2014,13.2,8,6158355.2014.8.14,18.8,TORONTO CITY,M,,,16,,M,0,E,14,M,M,,2014-08-14 00:00:00,,E,E,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,13.2,8,6158355.2014.8.15,23.4,TORONTO CITY,,,,18.3,,M,0.3,,15,M,M,,2014-08-15 00:00:00,,,,,M
-79.4,43.666666666666664,,0.7,6158355,,1,,,,,ON,2014,13.6,8,6158355.2014.8.16,20.4,TORONTO CITY,,,,17,,M,0,,16,M,M,,2014-08-16 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,14.5,8,6158355.2014.8.17,22.7,TORONTO CITY,,,,18.6,,M,0.6,,17,M,M,,2014-08-17 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0.7,,,,,ON,2014,14.1,8,6158355.2014.8.18,20.5,TORONTO CITY,,,,17.3,,M,0,,18,M,M,,2014-08-18 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0.4,,,,,ON,2014,13.4,8,6158355.2014.8.19,21.7,TORONTO CITY,,,,17.6,,M,0,,19,M,M,,2014-08-19 00:00:00,,,,,M
-79.4,43.666666666666664,,0.7,6158355,,0,,,,,ON,2014,17.6,8,6158355.2014.8.20,24.2,TORONTO CITY,,,,20.9,,M,2.9,,20,M,M,,2014-08-20 00:00:00,,,,,M
-79.4,43.666666666666664,,6.6,6158355,,0,,,,,ON,2014,18,8,6158355.2014.8.21,26.1,TORONTO CITY,,,,22.1,,M,4.1,,21,M,M,,2014-08-21 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,17.9,8,6158355.2014.8.22,24.9,TORONTO CITY,,,,21.4,,M,3.4,,22,M,M,,2014-08-22 00:00:00,,,,,M
-79.4,43.666666666666664,E,,6158355,,0,,,,E,ON,2014,19.4,8,6158355.2014.8.23,21.7,TORONTO CITY,M,,,20.6,,M,2.6,E,23,M,M,,2014-08-23 00:00:00,,E,E,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,18.5,8,6158355.2014.8.24,24.2,TORONTO CITY,,,,21.4,,M,3.4,,24,M,M,,2014-08-24 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,18,8,6158355.2014.8.25,27.8,TORONTO CITY,,,,22.9,,M,4.9,,25,M,M,,2014-08-25 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,19,8,6158355.2014.8.26,30,TORONTO CITY,,,,24.5,,M,6.5,,26,M,M,,2014-08-26 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,14.6,8,6158355.2014.8.27,24.9,TORONTO CITY,,,,19.8,,M,1.8,,27,M,M,,2014-08-27 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,13.4,8,6158355.2014.8.28,22.9,TORONTO CITY,,,,18.2,,M,0.2,,28,M,M,,2014-08-28 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0.1,,,,,ON,2014,13.7,8,6158355.2014.8.29,22,TORONTO CITY,,,,17.9,,M,0,,29,M,M,,2014-08-29 00:00:00,,,,,M
-79.4,43.666666666666664,,1.2,6158355,,0,,,,,ON,2014,18.7,8,6158355.2014.8.30,27.6,TORONTO CITY,,,,23.2,,M,5.2,,30,M,M,,2014-08-30 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,21.1,8,6158355.2014.8.31,29.6,TORONTO CITY,,,,25.4,,M,7.4,,31,M,M,,2014-08-31 00:00:00,,,,,M
-79.4,43.666666666666664,,1,6158355,,0,,,,,ON,2014,20,9,6158355.2014.9.1,27.7,TORONTO CITY,,,,23.9,,M,5.9,,1,M,M,,2014-09-01 00:00:00,,,,,M
-79.4,43.666666666666664,,13.1,6158355,,0,,,,,ON,2014,16.4,9,6158355.2014.9.2,24.8,TORONTO CITY,,,,20.6,,M,2.6,,2,M,M,,2014-09-02 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,15.3,9,6158355.2014.9.3,26.5,TORONTO CITY,,,,20.9,,M,2.9,,3,M,M,,2014-09-03 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,17.7,9,6158355.2014.9.4,29,TORONTO CITY,,,,23.4,,M,5.4,,4,M,M,,2014-09-04 00:00:00,,,,,M
-79.4,43.666666666666664,,27,6158355,,0,,,,,ON,2014,19.8,9,6158355.2014.9.5,29.7,TORONTO CITY,,,,24.8,,M,6.8,,5,M,M,,2014-09-05 00:00:00,,,,,M
-79.4,43.666666666666664,,2.3,6158355,,0,,,,,ON,2014,13.9,9,6158355.2014.9.6,22,TORONTO CITY,,,,18,,M,0,,6,M,M,,2014-09-06 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,1.3,,,,,ON,2014,12.6,9,6158355.2014.9.7,20.8,TORONTO CITY,,,,16.7,,M,0,,7,M,M,,2014-09-07 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0.1,,,,,ON,2014,13.8,9,6158355.2014.9.8,22,TORONTO CITY,,,,17.9,,M,0,,8,M,M,,2014-09-08 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,0,,,,,ON,2014,18.4,9,6158355.2014.9.9,21.6,TORONTO CITY,,,,20,,M,2,,9,M,M,,2014-09-09 00:00:00,,,,,M
-79.4,43.666666666666664,,14.1,6158355,,0,,,,,ON,2014,18.5,9,6158355.2014.9.10,22.7,TORONTO CITY,,,,20.6,,M,2.6,,10,M,M,,2014-09-10 00:00:00,,,,,M
-79.4,43.666666666666664,,1.7,6158355,,1.4,,,,,ON,2014,10.5,9,6158355.2014.9.11,22.6,TORONTO CITY,,,,16.6,,M,0,,11,M,M,,2014-09-11 00:00:00,,,,,M
-79.4,43.666666666666664,,0,6158355,,4.9,,,,,ON,2014,10.3,9,6158355.2014.9.12,15.9,TORONTO CITY,,,,13.1,,M,0,,12,M,M,,2014-09-12 00:00:00,,,,,M
-79.4,43.666666666666664,,0.4,6158355,,6.7,,,,,ON,2014,7.8,9,6158355.2014.9.13,14.8,TORONTO CITY,,,,11.3,,M,0,,13,M,M,,2014-09-13 00:00:00,,,,,M
